Unnamed: 0,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,tunnel_parents,flow_duration,fwd_pkts_tot,bwd_pkts_tot,fwd_data_pkts_tot,bwd_data_pkts_tot,fwd_pkts_per_sec,bwd_pkts_per_sec,flow_pkts_per_sec,down_up_ratio,fwd_header_size_tot,fwd_header_size_min,fwd_header_size_max,bwd_header_size_tot,bwd_header_size_min,bwd_header_size_max,flow_FIN_flag_count,flow_SYN_flag_count,flow_RST_flag_count,fwd_PSH_flag_count,bwd_PSH_flag_count,flow_ACK_flag_count,fwd_URG_flag_count,bwd_URG_flag_count,flow_CWR_flag_count,flow_ECE_flag_count,fwd_pkts_payload.min,fwd_pkts_payload.max,fwd_pkts_payload.tot,fwd_pkts_payload.avg,fwd_pkts_payload.std,bwd_pkts_payload.min,bwd_pkts_payload.max,bwd_pkts_payload.tot,bwd_pkts_payload.avg,bwd_pkts_payload.std,flow_pkts_payload.min,flow_pkts_payload.max,flow_pkts_payload.tot,flow_pkts_payload.avg,flow_pkts_payload.std,fwd_iat.min,fwd_iat.max,fwd_iat.tot,fwd_iat.avg,fwd_iat.std,bwd_iat.min,bwd_iat.max,bwd_iat.tot,bwd_iat.avg,bwd_iat.std,flow_iat.min,flow_iat.max,flow_iat.tot,flow_iat.avg,flow_iat.std,payload_bytes_per_second,fwd_subflow_pkts,bwd_subflow_pkts,fwd_subflow_bytes,bwd_subflow_bytes,fwd_bulk_bytes,bwd_bulk_bytes,fwd_bulk_packets,bwd_bulk_packets,fwd_bulk_rate,bwd_bulk_rate,active.min,active.max,active.tot,active.avg,active.std,idle.min,idle.max,idle.tot,idle.avg,idle.std,fwd_init_window_size,bwd_init_window_size,fwd_last_window_size,bwd_last_window_size,traffic,is_attack
70216,10.10.10.252,38866,10.10.10.249,80,tcp,http,0.060509,13192,0,SH,T,T,0,ScADCF,5,1716,0,0,-,0.062754,6,6,2,1,95.611563,95.611563,191.223127,1.0,200,32,40,200,32,40,2,2,0,2,1,11,0,0,0,0,0.0,7240.0,13236.0,2206.0,3440.087208,0.0,152.0,152.0,25.333333,62.05374,0.0,7240.0,13388.0,1115.666667,2584.150549,10.967255,38387.060165,62753.915787,12550.783157,16278.347853,46.014786,39214.849472,62752.008438,12550.401688,17664.79102,10.967255,38387.060165,62836.885452,5712.444132,12185.938744,213341.268543,6.0,6.0,13236.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,62836.885452,62836.885452,62836.885452,62836.885452,0.0,0.0,0.0,0.0,0.0,0.0,64240,65160,501,501,apachekiller,1
3241670,10.10.10.252,35584,10.10.10.249,80,tcp,-,0.043463,0,0,OTH,T,T,0,^cA,1,52,0,0,-,0.000174,1,1,0,0,5745.621918,5745.621918,11491.243836,1.0,32,32,32,20,20,20,1,0,1,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.045563,174.045563,174.045563,174.045563,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.045563,174.045563,174.045563,174.045563,0.0,0.0,0.0,0.0,0.0,0.0,1152,0,1152,0,slowread,1
2231498,10.10.10.252,63895,10.10.10.249,50186,tcp,-,5.1e-05,0,0,REJ,T,T,0,Sr,1,44,1,40,-,4.6e-05,1,1,0,0,21732.145078,21732.145078,43464.290155,1.0,24,24,24,20,20,20,0,1,1,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.014786,46.014786,46.014786,46.014786,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.014786,46.014786,46.014786,46.014786,0.0,0.0,0.0,0.0,0.0,0.0,1024,0,1024,0,netscan,1
3239512,10.10.10.252,45670,10.10.10.249,80,tcp,http,0.068119,235,0,S0,T,T,0,ScAD,5,503,0,0,-,0.044689,1,1,0,0,22.376901,22.376901,44.753803,1.0,32,32,32,32,32,32,1,0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44688.940048,44688.940048,44688.940048,44688.940048,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44688.940048,44688.940048,44688.940048,44688.940048,0.0,0.0,0.0,0.0,0.0,0.0,301,508,301,508,slowread,1
3033937,10.10.10.248,32770,10.10.10.249,1883,tcp,mqtt,4.090310,30,0,OTH,T,T,0,Dc,5,290,0,0,-,4.069728,5,5,5,0,1.228583,1.228583,2.457167,1.0,160,32,32,160,32,32,0,0,0,5,0,10,0,0,0,0,6.0,6.0,30.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,30.0,3.0,3.162278,1014460.086823,1026237.96463,4069727.897644,1017431.974411,5870.721719,1014472.961426,1026249.885559,4069730.997086,1017432.749271,5878.11369,111.103058,1026126.861572,4069850.921631,452205.657959,536117.664114,7.3715,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4069850.921631,4069850.921631,4069850.921631,4069850.921631,0.0,0.0,0.0,0.0,0.0,0.0,1825,509,1825,509,normal,0
1942099,10.10.10.252,51180,10.10.10.249,39182,tcp,-,0.00023,0,0,REJ,T,T,0,Sr,1,44,1,40,-,0.000133,1,1,0,0,7516.673835,7516.673835,15033.34767,1.0,24,24,24,20,20,20,0,1,1,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.037567,133.037567,133.037567,133.037567,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.037567,133.037567,133.037567,133.037567,0.0,0.0,0.0,0.0,0.0,0.0,1024,0,1024,0,netscan,1
46054,10.10.10.252,44008,10.10.10.249,80,tcp,-,0.063161,13280,0,SH,T,T,0,ScACF,4,216,0,0,-,0.060806,7,7,3,1,115.12015,115.12015,230.240301,1.0,232,32,40,232,32,40,2,2,0,2,1,13,0,0,0,0,0.0,5892.0,13132.0,1876.0,2494.566896,0.0,152.0,152.0,21.714286,57.4506,0.0,5892.0,13284.0,948.857143,1949.187241,9.059906,36188.12561,60806.035995,10134.339333,14307.192279,39.815903,37364.006042,60878.992081,10146.49868,15930.193386,9.059906,36188.12561,60953.855515,4688.758117,10615.140251,218465.153706,7.0,7.0,13132.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,60953.855515,60953.855515,60953.855515,60953.855515,0.0,0.0,0.0,0.0,0.0,0.0,64240,65160,501,501,apachekiller,1
3106517,10.10.10.252,51628,10.10.10.249,80,tcp,http,0.022484,439,0,S0,T,T,0,ScAD,4,655,0,0,-,0.041107,5,4,2,1,121.633965,97.307172,218.941136,0.8,168,32,40,136,32,40,0,2,0,2,1,8,0,0,0,0,0.0,483.0,500.0,100.0,214.230017,0.0,711.0,711.0,177.75,355.5,0.0,711.0,1211.0,134.555556,268.363611,990.867615,19897.937775,41106.939316,10276.734829,10498.360066,377.178192,62248.945236,83503.961563,27834.653854,31517.08827,56.98204,42464.971542,83571.910858,10446.488857,15502.663379,29459.746217,5.0,4.0,500.0,711.0,0.0,0.0,0.0,0.0,0.0,0.0,83571.910858,83571.910858,83571.910858,83571.910858,0.0,0.0,0.0,0.0,0.0,0.0,64240,65160,501,506,rudeadyet,1
1016328,131.14.207.125,28182,106.208.68.81,53414,tcp,-,-,-,-,OTH,F,F,0,-,0,0,0,0,-,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,camoverflow,1
2314525,10.10.10.247,5683,10.10.10.249,5683,udp,-,0.002306,100,0,S0,T,T,0,Dc,3,184,0,0,-,4.059728,5,5,5,0,1.23161,1.23161,2.463219,1.0,160,32,32,160,32,32,0,0,0,5,0,10,0,0,0,0,6.0,6.0,30.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,30.0,3.0,3.162278,1014416.93306,1015860.080719,4059727.907181,1014931.976795,655.526998,1014420.032501,1015847.921371,4059730.052948,1014932.513237,649.355823,115.871429,1015729.904175,4059845.924377,451093.991597,534785.930239,7.389658,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4059845.924377,4059845.924377,4059845.924377,4059845.924377,0.0,0.0,0.0,0.0,0.0,0.0,1825,509,1825,509,normal,0
1782727,10.10.10.252,46677,10.10.10.249,1883,tcp,mqtt,4.767539,4407,0,OTH,T,T,0,DcAc,50,7007,0,0,-,4.961844,52,26,26,26,10.479974,5.239987,15.719962,0.5,1664,32,32,832,32,32,0,0,0,26,26,78,0,0,0,0,0.0,190.0,4644.0,89.307692,90.280942,4.0,4.0,104.0,4.0,0.0,0.0,190.0,4748.0,60.871795,83.884949,1044.034958,213593.006134,4961844.205856,97291.06286,97961.436779,181429.862976,216203.927994,4959727.048874,198389.081955,11435.002946,167.131424,213593.006134,4961844.205856,64439.535141,91965.034399,956.902273,52.0,26.0,4644.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,4961844.205856,4961844.205856,4961844.205856,4961844.205856,0.0,0.0,0.0,0.0,0.0,0.0,502,4831,502,5040,mqttmalaria,1
3233861,10.10.10.252,49612,10.10.10.249,80,tcp,-,-,-,-,OTH,T,T,0,Dc,1,93,0,0,-,0.0,1,1,1,0,0.0,0.0,0.0,1.0,32,32,32,32,32,32,0,0,0,1,0,2,0,0,0,0,35.0,35.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,17.5,24.748737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.951706,139.951706,139.951706,139.951706,0.0,0.0,1.0,1.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.951706,139.951706,139.951706,139.951706,0.0,0.0,0.0,0.0,0.0,0.0,502,508,502,508,slowloris,1
1750748,10.10.10.252,52189,10.10.10.249,1883,tcp,mqtt,4.854483,4479,0,OTH,T,T,0,DcAc,50,7079,0,0,-,4.685725,48,24,24,24,10.243879,5.12194,15.365819,0.5,1536,32,32,768,32,32,0,0,0,24,24,72,0,0,0,0,0.0,187.0,4273.0,89.020833,90.015244,4.0,4.0,96.0,4.0,0.0,0.0,187.0,4369.0,60.680556,83.622698,1170.158386,217214.822769,4685724.973679,99696.276036,99445.050125,184150.934219,220302.10495,4682070.970535,203568.303067,10901.801872,154.018402,217214.822769,4685724.973679,65996.12639,93559.316285,932.40641,48.0,24.0,4273.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,4685724.973679,4685724.973679,4685724.973679,4685724.973679,0.0,0.0,0.0,0.0,0.0,0.0,502,4044,502,4236,mqttmalaria,1
2873473,10.10.10.247,5683,10.10.10.249,5683,udp,-,0.004857,100,0,S0,T,T,0,Dc,3,184,0,0,-,0.0,10,0,5,0,0.0,0.0,0.0,0.0,320,32,32,0,0,0,0,0,0,5,0,10,0,0,0,0,0.0,6.0,30.0,3.0,3.162278,0.0,0.0,0.0,0.0,0.0,0.0,6.0,30.0,3.0,3.162278,86.069107,1014663.934708,4058522.939682,450946.993298,534647.996495,0.0,0.0,0.0,0.0,0.0,86.069107,1014663.934708,4058522.939682,450946.993298,534647.996495,0.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4058522.939682,4058522.939682,4058522.939682,4058522.939682,0.0,0.0,0.0,0.0,0.0,0.0,512,0,512,0,normal,0
1692776,176.121.187.72,62255,137.64.193.46,57766,tcp,-,-,-,-,OTH,F,F,0,-,0,0,0,0,-,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,camoverflow,1
1474961,240.44.93.81,48233,99.209.23.36,54548,tcp,-,-,-,-,OTH,T,F,0,-,0,0,0,0,-,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,camoverflow,1
58634,10.10.10.252,45636,10.10.10.249,80,tcp,-,0.062515,13181,0,SH,T,T,0,ScACF,4,216,0,0,-,0.062734,6,6,2,1,95.642086,95.642086,191.284173,1.0,200,32,40,200,32,40,2,2,0,2,1,11,0,0,0,0,0.0,7240.0,13280.0,2213.333333,3449.815454,0.0,152.0,152.0,25.333333,62.05374,0.0,7240.0,13432.0,1119.333333,2591.72492,5.00679,38717.031479,62733.888626,12546.777725,16763.463904,20.980835,39484.024048,62726.020813,12545.204163,17902.722517,5.00679,38717.031479,62783.002853,5707.545714,12454.613019,214110.75089,6.0,6.0,13280.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,62783.002853,62783.002853,62783.002853,62783.002853,0.0,0.0,0.0,0.0,0.0,0.0,64240,65160,501,501,apachekiller,1
1456863,187.224.15.59,52820,64.102.152.68,35862,tcp,-,-,-,-,OTH,F,F,0,-,0,0,0,0,-,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,camoverflow,1
3241960,10.10.10.252,59138,10.10.10.249,80,tcp,-,0.000132,0,0,RSTR,T,T,0,Fr,1,52,1,40,-,0.044862,1,1,0,0,22.290564,22.290564,44.581128,1.0,32,32,32,32,32,32,1,0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44862.031937,44862.031937,44862.031937,44862.031937,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44862.031937,44862.031937,44862.031937,44862.031937,0.0,0.0,0.0,0.0,0.0,0.0,301,508,301,508,slowread,1
1782676,10.10.10.252,48881,10.10.10.249,1883,tcp,mqtt,4.886352,4631,0,OTH,T,T,0,DcAc,52,7335,0,0,-,4.842745,49,25,25,25,10.118228,5.162361,15.28059,0.510204,1568,32,32,800,32,32,0,0,0,25,25,74,0,0,0,0,0.0,185.0,4419.0,90.183673,89.340797,4.0,4.0,100.0,4.0,0.0,0.0,185.0,4519.0,61.067568,83.262472,1226.902008,216680.049896,4842745.065689,100890.522202,99248.174988,180259.943008,219088.077545,4842734.098434,201780.587435,11893.600141,133.991241,216680.049896,4842919.111252,66341.357688,93553.412814,933.148439,49.0,25.0,4419.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,4842919.111252,4842919.111252,4842919.111252,4842919.111252,0.0,0.0,0.0,0.0,0.0,0.0,502,4814,502,5015,mqttmalaria,1
3224328,10.10.10.252,58088,10.10.10.249,80,tcp,-,-,-,-,OTH,T,T,0,Dc,1,61,0,0,-,0.250634,2,3,1,0,7.979757,11.969636,19.949393,1.5,64,32,32,96,32,32,2,0,0,1,0,5,0,0,0,0,0.0,30.0,30.0,15.0,21.213203,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,6.0,13.416408,250634.19342,250634.19342,250634.19342,250634.19342,0.0,998.973846,249444.007874,250442.98172,125221.49086,175677.168313,49.829483,249444.007874,250684.022903,62671.005726,124515.935644,119.696357,2.0,3.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250684.022903,250684.022903,250684.022903,250684.022903,0.0,0.0,0.0,0.0,0.0,0.0,502,508,502,508,slowloris,1
3121096,10.10.10.252,48116,10.10.10.249,80,tcp,-,-,-,-,OTH,T,T,0,Dc,1,106,0,0,-,0.002566,1,2,0,0,389.732763,779.465527,1169.19829,2.0,32,32,32,64,32,32,2,0,0,0,0,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2619.981766,2619.981766,2619.981766,2619.981766,0.0,54.121017,2565.860748,2619.981766,1309.990883,1776.068196,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2619.981766,2619.981766,2619.981766,2619.981766,0.0,0.0,0.0,0.0,0.0,0.0,501,507,501,507,rudeadyet,1
3147568,10.10.10.252,44756,10.10.10.249,80,tcp,http,0.028612,335,0,S0,T,T,0,ScAD,4,551,0,0,-,0.022717,4,3,1,1,176.079595,132.059696,308.139292,0.75,136,32,40,104,32,40,0,2,0,1,1,6,0,0,0,0,0.0,384.0,384.0,96.0,192.0,0.0,711.0,711.0,237.0,410.496041,0.0,711.0,1095.0,156.428571,283.339524,1043.081284,19932.031631,22716.999054,7572.333018,10709.514201,645.875931,20943.164825,21589.040756,10794.520378,14352.350617,50.067902,19932.031631,22716.999054,3786.166509,7921.105666,48201.789215,4.0,3.0,384.0,711.0,0.0,0.0,0.0,0.0,0.0,0.0,22716.999054,22716.999054,22716.999054,22716.999054,0.0,0.0,0.0,0.0,0.0,0.0,64240,65160,497,507,rudeadyet,1
3056380,10.10.10.252,55320,10.10.10.249,80,tcp,http,0.022435,483,0,S0,T,T,0,ScAD,4,699,0,0,-,0.022236,4,3,1,1,179.887589,134.915692,314.803281,0.75,136,32,40,104,32,40,0,2,0,1,1,6,0,0,0,0,0.0,439.0,439.0,109.75,219.5,0.0,309.0,309.0,103.0,178.401233,0.0,439.0,748.0,106.857143,186.31195,1068.115234,19533.872604,22236.10878,7412.03626,10501.632153,567.913055,20657.062531,21224.975586,10612.487793,14205.173822,87.022781,19533.872604,22236.10878,3706.01813,7763.138141,33638.979167,4.0,3.0,439.0,309.0,0.0,0.0,0.0,0.0,0.0,0.0,22236.10878,22236.10878,22236.10878,22236.10878,0.0,0.0,0.0,0.0,0.0,0.0,64240,65160,500,506,rudeadyet,1
2328626,::1,57810,::1,1883,tcp,-,-,-,-,OTH,T,T,0,^cC,0,0,0,0,-,4.049613,13,12,13,12,3.210183,2.963246,6.173429,0.923077,104,8,8,96,8,8,0,0,0,0,0,0,0,0,0,0,34.0,35.0,446.0,34.307692,0.480384,32.0,35.0,400.0,33.333333,1.302678,32.0,35.0,846.0,33.84,1.067708,5912.065506,1015722.036362,4065728.902817,338810.741901,490458.293353,1091.957092,1027257.919312,3040658.950806,276423.540982,471500.172199,1091.957092,1008974.075317,4065728.902817,169405.370951,377819.532124,208.908851,4.333333,4.0,148.666667,133.333333,0.0,0.0,0.0,0.0,0.0,0.0,4065728.902817,4065728.902817,4065728.902817,4065728.902817,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,normal,0
88973,10.10.10.252,12345,224.0.0.251,5353,udp,dns,-,-,-,S0,T,F,0,D,1,74,0,0,-,0.0,1,0,1,0,0.0,0.0,0.0,0.0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0,46.0,46.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,46.0,46.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,arpspoofing,1
1768799,10.10.10.252,38377,10.10.10.249,1883,tcp,mqtt,4.779969,4463,0,OTH,T,T,0,DcAc,50,7063,0,0,-,4.668735,48,24,24,24,10.281157,5.140579,15.421736,0.5,1536,32,32,768,32,32,0,0,0,24,24,72,0,0,0,0,0.0,188.0,4291.0,89.395833,90.382341,4.0,4.0,96.0,4.0,0.0,0.0,188.0,4387.0,60.930556,83.970204,1011.133194,217494.9646,4668735.027313,99334.787815,100134.147202,185088.87291,221421.003342,4667181.015015,202920.913696,11822.433578,209.80835,217494.9646,4668735.027313,65756.831371,93954.903259,939.654955,48.0,24.0,4291.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,4668735.027313,4668735.027313,4668735.027313,4668735.027313,0.0,0.0,0.0,0.0,0.0,0.0,502,501,502,501,mqttmalaria,1
62205,10.10.10.252,42242,10.10.10.249,80,tcp,-,0.060785,13192,0,SH,T,T,0,ScACF,4,216,0,0,-,0.062022,6,6,2,1,96.739912,96.739912,193.479824,1.0,200,32,40,200,32,40,2,2,0,2,1,11,0,0,0,0,0.0,7240.0,13181.0,2196.833333,3428.020444,0.0,152.0,152.0,25.333333,62.05374,0.0,7240.0,13333.0,1111.083333,2574.739368,10.01358,38625.955582,62021.970749,12404.39415,16735.201985,41.96167,39829.969406,61994.075775,12398.815155,17844.156467,10.01358,38625.955582,62098.97995,5645.361814,12395.236087,214972.208058,6.0,6.0,13181.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,62098.97995,62098.97995,62098.97995,62098.97995,0.0,0.0,0.0,0.0,0.0,0.0,64240,65160,501,501,apachekiller,1
3240768,10.10.10.252,44876,10.10.10.249,80,tcp,-,0.000329,0,0,RSTR,T,T,0,Fr,1,52,1,40,-,0.065179,5,4,1,2,76.711695,61.369356,138.081052,0.8,168,32,40,136,32,40,0,2,0,1,1,8,0,0,0,0,0.0,175.0,175.0,35.0,78.262379,0.0,576.0,850.0,212.5,274.606992,0.0,576.0,1025.0,113.888889,200.231394,1147.985458,42205.095291,65179.109573,16294.777393,19320.433353,303.983688,21013.975143,21996.974945,7332.324982,11850.140324,59.843063,42205.095291,65179.109573,8147.388697,15345.101722,15725.897557,5.0,4.0,175.0,850.0,0.0,0.0,0.0,0.0,0.0,0.0,65179.109573,65179.109573,65179.109573,65179.109573,0.0,0.0,0.0,0.0,0.0,0.0,1152,65160,302,508,slowread,1
1739728,10.10.10.252,51641,10.10.10.249,1883,tcp,mqtt,4.811215,4451,0,OTH,T,T,0,DcAc,50,7051,0,0,-,4.814522,50,25,25,25,10.385247,5.192623,15.57787,0.5,1600,32,32,800,32,32,0,0,0,25,25,75,0,0,0,0,0.0,188.0,4463.0,89.26,90.23231,4.0,4.0,100.0,4.0,0.0,0.0,188.0,4563.0,60.84,83.835914,1632.928848,216152.906418,4814522.027969,98255.551591,98030.320944,182500.839233,219228.982925,4812823.057175,200534.294049,10298.001713,153.064728,216152.906418,4814522.027969,65061.108486,92231.139063,947.757633,50.0,25.0,4463.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,4814522.027969,4814522.027969,4814522.027969,4814522.027969,0.0,0.0,0.0,0.0,0.0,0.0,502,1749,502,1950,mqttmalaria,1
1926854,10.10.10.252,41180,10.10.10.249,43153,tcp,-,0.000031,0,0,REJ,T,T,0,Sr,1,44,1,40,-,4.2e-05,1,1,0,0,23831.272727,23831.272727,47662.545455,1.0,24,24,24,20,20,20,0,1,1,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.96167,41.96167,41.96167,41.96167,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.96167,41.96167,41.96167,41.96167,0.0,0.0,0.0,0.0,0.0,0.0,1024,0,1024,0,netscan,1
44004,10.10.10.252,43398,10.10.10.249,80,tcp,-,0.062436,13181,0,SH,T,T,0,ScACDF,5,1716,0,0,-,0.050849,9,8,5,1,176.993937,157.327944,334.321882,0.888889,296,32,40,264,32,40,2,2,0,2,1,16,0,0,0,0,0.0,5792.0,13192.0,1465.777778,1931.319871,0.0,152.0,152.0,19.0,53.740115,0.0,5792.0,13344.0,784.941176,1555.742607,5.00679,34605.026245,50849.199295,6356.149912,11960.300212,36.001205,34980.05867,50791.025162,7255.860737,12830.675129,5.00679,34605.026245,51011.08551,3188.192844,8779.651431,262423.011276,9.0,8.0,13192.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,51011.08551,51011.08551,51011.08551,51011.08551,0.0,0.0,0.0,0.0,0.0,0.0,64240,65160,501,501,apachekiller,1
3235675,10.10.10.252,56554,10.10.10.249,80,tcp,-,0.000101,0,0,RSTR,T,T,0,Fr,1,52,1,40,-,0.066344,5,4,1,2,75.36474,60.291792,135.656531,0.8,168,32,40,136,32,40,0,2,0,1,1,8,0,0,0,0,0.0,154.0,154.0,30.8,68.870894,0.0,576.0,850.0,212.5,274.606992,0.0,576.0,1004.0,111.555556,199.551441,957.965851,43922.185898,66344.022751,16586.005688,20197.435796,230.073929,20710.945129,21612.882614,7204.294205,11699.188387,48.160553,43922.185898,66344.022751,8293.002844,15910.812028,15133.239716,5.0,4.0,154.0,850.0,0.0,0.0,0.0,0.0,0.0,0.0,66344.022751,66344.022751,66344.022751,66344.022751,0.0,0.0,0.0,0.0,0.0,0.0,1152,65160,302,508,slowread,1
88763,10.10.10.252,44262,10.10.10.255,137,udp,dns,-,-,-,S0,T,T,0,D,1,78,0,0,-,0.0,1,0,1,0,0.0,0.0,0.0,0.0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0,46.0,46.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,46.0,46.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,arpspoofing,1
